Date,Country,Region,Business Unit,Account,Scenario,Amount EUR
2026-04-01,France,Western Europe,Equipment,Material Costs,Budget,-974646.69
2026-04-01,France,Western Europe,Equipment,Production Costs,Budget,-339993.03
2026-04-01,France,Western Europe,Equipment,Personnel Costs,Budget,-271994.43
2026-04-01,France,Western Europe,Equipment,External Services,Budget,-90664.81
2026-04-01,France,Western Europe,Equipment,Travel Expenses,Budget,-28252.59
2026-04-01,France,Western Europe,Equipment,IT Expenses,Budget,-22486.14
2026-04-01,France,Western Europe,Equipment,Other Operating Expenses,Budget,-39674.87
2026-04-01,France,Western Europe,Equipment,Depreciation,Budget,-101997.91
2026-04-01,France,Western Europe,Equipment,Other Operating Income,Budget,9192.53
2026-04-01,France,Western Europe,Equipment,Revenue,Forecast,2174995.88
2026-04-01,France,Western Europe,Equipment,Material Costs,Forecast,-936221.23
2026-04-01,France,Western Europe,Equipment,Production Costs,Forecast,-326588.8
2026-04-01,France,Western Europe,Equipment,Personnel Costs,Forecast,-261271.04
2026-04-01,France,Western Europe,Equipment,External Services,Forecast,-87090.35
2026-04-01,France,Western Europe,Equipment,Travel Expenses,Forecast,-26378.44
2026-04-01,France,Western Europe,Equipment,IT Expenses,Forecast,-21833.29
2026-04-01,France,Western Europe,Equipment,Other Operating Expenses,Forecast,-39645.41
2026-04-01,France,Western Europe,Equipment,Depreciation,Forecast,-97874.81
2026-04-01,France,Western Europe,Equipment,Other Operating Income,Forecast,9203.64
2026-04-01,Italy,Southern Europe,Industrial Solutions,Revenue,Actual,1961264.4
2026-04-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Actual,-755431.36
2026-04-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Actual,-245004.76
2026-04-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Actual,-296047.42
2026-04-01,Italy,Southern Europe,Industrial Solutions,External Services,Actual,-102085.32
2026-04-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Actual,-25760.7
2026-04-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Actual,-19171.95
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Actual,-35517.12
2026-04-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Actual,-68644.25
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Actual,7191.69
2026-04-01,Italy,Southern Europe,Industrial Solutions,Revenue,Budget,2049945.59
2026-04-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Budget,-758479.87
2026-04-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Budget,-245993.47
2026-04-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Budget,-297242.11
2026-04-01,Italy,Southern Europe,Industrial Solutions,External Services,Budget,-102497.28
2026-04-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Budget,-25007.56
2026-04-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Budget,-20274.7
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Budget,-38673.35
2026-04-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Budget,-71748.1
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Budget,7945.72
2026-04-01,Italy,Southern Europe,Industrial Solutions,Revenue,Forecast,2022984.71
2026-04-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Forecast,-733332.01
2026-04-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Forecast,-237837.41
2026-04-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Forecast,-287386.87
2026-04-01,Italy,Southern Europe,Industrial Solutions,External Services,Forecast,-99098.92
2026-04-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Forecast,-23932.61
2026-04-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Forecast,-19430.57
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Forecast,-37097.48
2026-04-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Forecast,-70804.46
2026-04-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Forecast,7423.52
2026-04-01,Italy,Southern Europe,Services,Revenue,Actual,1179997.27
2026-04-01,Italy,Southern Europe,Services,Material Costs,Actual,-221125.83
2026-04-01,Italy,Southern Europe,Services,Production Costs,Actual,-98278.15
2026-04-01,Italy,Southern Europe,Services,Personnel Costs,Actual,-288692.05
2026-04-01,Italy,Southern Europe,Services,External Services,Actual,-92135.76
2026-04-01,Italy,Southern Europe,Services,Travel Expenses,Actual,-14313.17
2026-04-01,Italy,Southern Europe,Services,IT Expenses,Actual,-11596.19
2026-04-01,Italy,Southern Europe,Services,Other Operating Expenses,Actual,-21223.38
2026-04-01,Italy,Southern Europe,Services,Depreciation,Actual,-23599.95
2026-04-01,Italy,Southern Europe,Services,Other Operating Income,Actual,4723.39
2026-04-01,Italy,Southern Europe,Services,Revenue,Budget,1272975.34
2026-04-01,Italy,Southern Europe,Services,Material Costs,Budget,-229135.56
2026-04-01,Italy,Southern Europe,Services,Production Costs,Budget,-101838.03
2026-04-01,Italy,Southern Europe,Services,Personnel Costs,Budget,-299149.21
2026-04-01,Italy,Southern Europe,Services,External Services,Budget,-95473.15
2026-04-01,Italy,Southern Europe,Services,Travel Expenses,Budget,-15492.3
2026-04-01,Italy,Southern Europe,Services,IT Expenses,Budget,-12381.76
2026-04-01,Italy,Southern Europe,Services,Other Operating Expenses,Budget,-23253.0
2026-04-01,Italy,Southern Europe,Services,Depreciation,Budget,-25459.51
2026-04-01,Italy,Southern Europe,Services,Other Operating Income,Budget,4541.08
2026-04-01,Italy,Southern Europe,Services,Revenue,Forecast,1218706.59
2026-04-01,Italy,Southern Europe,Services,Material Costs,Forecast,-217709.07
2026-04-01,Italy,Southern Europe,Services,Production Costs,Forecast,-96759.59
2026-04-01,Italy,Southern Europe,Services,Personnel Costs,Forecast,-284231.29
2026-04-01,Italy,Southern Europe,Services,External Services,Forecast,-90712.11
2026-04-01,Italy,Southern Europe,Services,Travel Expenses,Forecast,-14410.26
2026-04-01,Italy,Southern Europe,Services,IT Expenses,Forecast,-12341.43
2026-04-01,Italy,Southern Europe,Services,Other Operating Expenses,Forecast,-21949.13
2026-04-01,Italy,Southern Europe,Services,Depreciation,Forecast,-24374.13
2026-04-01,Italy,Southern Europe,Services,Other Operating Income,Forecast,4600.75
2026-04-01,Italy,Southern Europe,Equipment,Revenue,Actual,1623093.71
2026-04-01,Italy,Southern Europe,Equipment,Material Costs,Actual,-687825.59
2026-04-01,Italy,Southern Europe,Equipment,Production Costs,Actual,-239939.16
2026-04-01,Italy,Southern Europe,Equipment,Personnel Costs,Actual,-191951.33
2026-04-01,Italy,Southern Europe,Equipment,External Services,Actual,-63983.78
2026-04-01,Italy,Southern Europe,Equipment,Travel Expenses,Actual,-19196.17
2026-04-01,Italy,Southern Europe,Equipment,IT Expenses,Actual,-16456.93
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Actual,-28837.57
2026-04-01,Italy,Southern Europe,Equipment,Depreciation,Actual,-73039.22
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Income,Actual,6469.5
2026-04-01,Italy,Southern Europe,Equipment,Revenue,Budget,1592832.64
2026-04-01,Italy,Southern Europe,Equipment,Material Costs,Budget,-684918.04
2026-04-01,Italy,Southern Europe,Equipment,Production Costs,Budget,-238924.9
2026-04-01,Italy,Southern Europe,Equipment,Personnel Costs,Budget,-191139.92
2026-04-01,Italy,Southern Europe,Equipment,External Services,Budget,-63713.31
2026-04-01,Italy,Southern Europe,Equipment,Travel Expenses,Budget,-20358.28
2026-04-01,Italy,Southern Europe,Equipment,IT Expenses,Budget,-15474.79
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Budget,-27343.63
2026-04-01,Italy,Southern Europe,Equipment,Depreciation,Budget,-71677.47
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Income,Budget,6571.03
2026-04-01,Italy,Southern Europe,Equipment,Revenue,Forecast,1608458.18
2026-04-01,Italy,Southern Europe,Equipment,Material Costs,Forecast,-686004.52
2026-04-01,Italy,Southern Europe,Equipment,Production Costs,Forecast,-239303.9
2026-04-01,Italy,Southern Europe,Equipment,Personnel Costs,Forecast,-191443.12
2026-04-01,Italy,Southern Europe,Equipment,External Services,Forecast,-63814.37
2026-04-01,Italy,Southern Europe,Equipment,Travel Expenses,Forecast,-19117.22
2026-04-01,Italy,Southern Europe,Equipment,IT Expenses,Forecast,-15833.29
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Forecast,-28764.2
2026-04-01,Italy,Southern Europe,Equipment,Depreciation,Forecast,-72380.62
2026-04-01,Italy,Southern Europe,Equipment,Other Operating Income,Forecast,6845.22
2026-04-01,Switzerland,DACH,Industrial Solutions,Revenue,Actual,1966414.94
2026-04-01,Switzerland,DACH,Industrial Solutions,Material Costs,Actual,-706634.8
2026-04-01,Switzerland,DACH,Industrial Solutions,Production Costs,Actual,-229178.85
2026-04-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Actual,-276924.45
2026-04-01,Switzerland,DACH,Industrial Solutions,External Services,Actual,-95491.19
2026-04-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Actual,-21587.17
2026-04-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Actual,-19345.83
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Actual,-36242.04
2026-04-01,Switzerland,DACH,Industrial Solutions,Depreciation,Actual,-68824.52
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Actual,8028.3
2026-04-01,Switzerland,DACH,Industrial Solutions,Revenue,Budget,1927184.51
2026-04-01,Switzerland,DACH,Industrial Solutions,Material Costs,Budget,-713058.27
2026-04-01,Switzerland,DACH,Industrial Solutions,Production Costs,Budget,-231262.14
2026-04-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Budget,-279441.75
2026-04-01,Switzerland,DACH,Industrial Solutions,External Services,Budget,-96359.23
2026-04-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Budget,-22972.53
2026-04-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Budget,-19263.25
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Budget,-34091.9
2026-04-01,Switzerland,DACH,Industrial Solutions,Depreciation,Budget,-67451.46
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Budget,7771.88
2026-04-01,Switzerland,DACH,Industrial Solutions,Revenue,Forecast,1926682.14
2026-04-01,Switzerland,DACH,Industrial Solutions,Material Costs,Forecast,-719424.07
2026-04-01,Switzerland,DACH,Industrial Solutions,Production Costs,Forecast,-233326.73
2026-04-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Forecast,-281936.46
2026-04-01,Switzerland,DACH,Industrial Solutions,External Services,Forecast,-97219.47
2026-04-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Forecast,-21999.4
2026-04-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Forecast,-19382.29
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Forecast,-35488.71
2026-04-01,Switzerland,DACH,Industrial Solutions,Depreciation,Forecast,-67433.87
2026-04-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Forecast,7578.77
2026-04-01,Switzerland,DACH,Services,Revenue,Actual,1310533.57
2026-04-01,Switzerland,DACH,Services,Material Costs,Actual,-238215.53
2026-04-01,Switzerland,DACH,Services,Production Costs,Actual,-105873.57
2026-04-01,Switzerland,DACH,Services,Personnel Costs,Actual,-311003.61
2026-04-01,Switzerland,DACH,Services,External Services,Actual,-99256.47
2026-04-01,Switzerland,DACH,Services,Travel Expenses,Actual,-15378.19
2026-04-01,Switzerland,DACH,Services,IT Expenses,Actual,-13152.84
2026-04-01,Switzerland,DACH,Services,Other Operating Expenses,Actual,-23861.04
2026-04-01,Switzerland,DACH,Services,Depreciation,Actual,-26210.67
2026-04-01,Switzerland,DACH,Services,Other Operating Income,Actual,5282.99
2026-04-01,Switzerland,DACH,Services,Revenue,Budget,1203038.27
2026-04-01,Switzerland,DACH,Services,Material Costs,Budget,-216546.89
2026-04-01,Switzerland,DACH,Services,Production Costs,Budget,-96243.06
2026-04-01,Switzerland,DACH,Services,Personnel Costs,Budget,-282713.99
2026-04-01,Switzerland,DACH,Services,External Services,Budget,-90227.87
2026-04-01,Switzerland,DACH,Services,Travel Expenses,Budget,-13994.84
2026-04-01,Switzerland,DACH,Services,IT Expenses,Budget,-12080.03
2026-04-01,Switzerland,DACH,Services,Other Operating Expenses,Budget,-22446.27
2026-04-01,Switzerland,DACH,Services,Depreciation,Budget,-24060.77
2026-04-01,Switzerland,DACH,Services,Other Operating Income,Budget,4898.51
2026-04-01,Switzerland,DACH,Services,Revenue,Forecast,1261107.1
2026-04-01,Switzerland,DACH,Services,Material Costs,Forecast,-229619.72
2026-04-01,Switzerland,DACH,Services,Production Costs,Forecast,-102053.21
2026-04-01,Switzerland,DACH,Services,Personnel Costs,Forecast,-299781.31
2026-04-01,Switzerland,DACH,Services,External Services,Forecast,-95674.88
2026-04-01,Switzerland,DACH,Services,Travel Expenses,Forecast,-15025.68
2026-04-01,Switzerland,DACH,Services,IT Expenses,Forecast,-12800.21
2026-04-01,Switzerland,DACH,Services,Other Operating Expenses,Forecast,-22858.41
2026-04-01,Switzerland,DACH,Services,Depreciation,Forecast,-25222.14
2026-04-01,Switzerland,DACH,Services,Other Operating Income,Forecast,4852.56
2026-04-01,Switzerland,DACH,Equipment,Revenue,Actual,1458691.36
2026-04-01,Switzerland,DACH,Equipment,Material Costs,Actual,-630206.13
2026-04-01,Switzerland,DACH,Equipment,Production Costs,Actual,-219839.35
2026-04-01,Switzerland,DACH,Equipment,Personnel Costs,Actual,-175871.48
2026-04-01,Switzerland,DACH,Equipment,External Services,Actual,-58623.83
2026-04-01,Switzerland,DACH,Equipment,Travel Expenses,Actual,-17660.39
2026-04-01,Switzerland,DACH,Equipment,IT Expenses,Actual,-14239.97
2026-04-01,Switzerland,DACH,Equipment,Other Operating Expenses,Actual,-26948.29
2026-04-01,Switzerland,DACH,Equipment,Depreciation,Actual,-65641.11
2026-04-01,Switzerland,DACH,Equipment,Other Operating Income,Actual,5968.27
2026-04-01,Switzerland,DACH,Equipment,Revenue,Budget,1516918.14
2026-04-01,Switzerland,DACH,Equipment,Material Costs,Budget,-652274.8
2026-04-01,Switzerland,DACH,Equipment,Production Costs,Budget,-227537.72
2026-04-01,Switzerland,DACH,Equipment,Personnel Costs,Budget,-182030.18
2026-04-01,Switzerland,DACH,Equipment,External Services,Budget,-60676.73
2026-04-01,Switzerland,DACH,Equipment,Travel Expenses,Budget,-17818.17
2026-04-01,Switzerland,DACH,Equipment,IT Expenses,Budget,-14702.7
2026-04-01,Switzerland,DACH,Equipment,Other Operating Expenses,Budget,-27205.61
2026-04-01,Switzerland,DACH,Equipment,Depreciation,Budget,-68261.32
2026-04-01,Switzerland,DACH,Equipment,Other Operating Income,Budget,5959.44
2026-04-01,Switzerland,DACH,Equipment,Revenue,Forecast,1477375.34
2026-04-01,Switzerland,DACH,Equipment,Material Costs,Forecast,-636133.89
2026-04-01,Switzerland,DACH,Equipment,Production Costs,Forecast,-221907.17
2026-04-01,Switzerland,DACH,Equipment,Personnel Costs,Forecast,-177525.74
2026-04-01,Switzerland,DACH,Equipment,External Services,Forecast,-59175.25
2026-04-01,Switzerland,DACH,Equipment,Travel Expenses,Forecast,-17535.38
2026-04-01,Switzerland,DACH,Equipment,IT Expenses,Forecast,-14180.6
2026-04-01,Switzerland,DACH,Equipment,Other Operating Expenses,Forecast,-26334.58
2026-04-01,Switzerland,DACH,Equipment,Depreciation,Forecast,-66481.89
2026-04-01,Switzerland,DACH,Equipment,Other Operating Income,Forecast,5837.26
2026-05-01,Austria,DACH,Industrial Solutions,Revenue,Actual,2535351.84
2026-05-01,Austria,DACH,Industrial Solutions,Material Costs,Actual,-924512.07
2026-05-01,Austria,DACH,Industrial Solutions,Production Costs,Actual,-299841.75
2026-05-01,Austria,DACH,Industrial Solutions,Personnel Costs,Actual,-362308.79
2026-05-01,Austria,DACH,Industrial Solutions,External Services,Actual,-124934.06
2026-05-01,Austria,DACH,Industrial Solutions,Travel Expenses,Actual,-31620.96
2026-05-01,Austria,DACH,Industrial Solutions,IT Expenses,Actual,-25239.77
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Expenses,Actual,-46617.04
2026-05-01,Austria,DACH,Industrial Solutions,Depreciation,Actual,-88737.31
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Income,Actual,10173.78
2026-05-01,Austria,DACH,Industrial Solutions,Revenue,Budget,2618621.72
2026-05-01,Austria,DACH,Industrial Solutions,Material Costs,Budget,-968890.04
2026-05-01,Austria,DACH,Industrial Solutions,Production Costs,Budget,-314234.61
2026-05-01,Austria,DACH,Industrial Solutions,Personnel Costs,Budget,-379700.15
2026-05-01,Austria,DACH,Industrial Solutions,External Services,Budget,-130931.09
2026-05-01,Austria,DACH,Industrial Solutions,Travel Expenses,Budget,-32497.72
2026-05-01,Austria,DACH,Industrial Solutions,IT Expenses,Budget,-25983.35
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Expenses,Budget,-45840.6
2026-05-01,Austria,DACH,Industrial Solutions,Depreciation,Budget,-91651.76
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Income,Budget,11069.65
2026-05-01,Austria,DACH,Industrial Solutions,Revenue,Forecast,2607374.75
2026-05-01,Austria,DACH,Industrial Solutions,Material Costs,Forecast,-963414.92
2026-05-01,Austria,DACH,Industrial Solutions,Production Costs,Forecast,-312458.89
2026-05-01,Austria,DACH,Industrial Solutions,Personnel Costs,Forecast,-377554.5
2026-05-01,Austria,DACH,Industrial Solutions,External Services,Forecast,-130191.21
2026-05-01,Austria,DACH,Industrial Solutions,Travel Expenses,Forecast,-31496.46
2026-05-01,Austria,DACH,Industrial Solutions,IT Expenses,Forecast,-26717.64
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Expenses,Forecast,-45721.93
2026-05-01,Austria,DACH,Industrial Solutions,Depreciation,Forecast,-91258.12
2026-05-01,Austria,DACH,Industrial Solutions,Other Operating Income,Forecast,10677.93
